iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AFG,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.433491,
AFG,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:36.433518,
AFG,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:36.433526,
AFG,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.433509,
AFG,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:36.582925,
AFG,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.582914,
AFG,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:36.58294,
AFG,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:36.582949,
AFG,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.582932,
AFG,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:36.809061,
AFG,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.80905,
AFG,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:36.809078,
AFG,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:36.809086,
AFG,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.809068,
AFG,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,21911.344623546214,tonnes,annual,2023-10-03 21:10:36.964002,
AFG,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.963991,
AFG,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,613517.6494592939,tonnes,annual,2023-10-03 21:10:36.964018,
AFG,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,1840552.9483778817,tonnes,annual,2023-10-03 21:10:36.964027,
AFG,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.964009,
AGO,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:35.862365,
AGO,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:35.862356,
AGO,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:35.862382,
AGO,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:35.862389,
AGO,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:35.862373,
AGO,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.006392,
AGO,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.006383,
AGO,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.006407,
AGO,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.006415,
AGO,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.006399,
AGO,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.144775,
AGO,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.144766,
AGO,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.144791,
AGO,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.144798,
AGO,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.144782,
AGO,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.289266,
AGO,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.289256,
AGO,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.289281,
AGO,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.289289,
AGO,fossil-fuel-operations,coal-mining,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.289273,
AGO,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.434018,
AGO,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.434002,
AGO,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.434033,
AGO,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.434041,
AGO,fossil-fuel-operations,coal-mining,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.434025,
AGO,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.58347,
AGO,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.58346,
AGO,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.583486,
AGO,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.583493,
AGO,fossil-fuel-operations,coal-mining,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.583477,
AGO,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.809585,
AGO,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.809575,
AGO,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.8096,
AGO,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.809608,
AGO,fossil-fuel-operations,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.809592,
AGO,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.964555,
AGO,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.964546,
AGO,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.964572,
AGO,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.964579,
AGO,fossil-fuel-operations,coal-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.964563,
AIA,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:35.863131,
AIA,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:35.863121,
AIA,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:35.863147,
AIA,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:35.863155,
AIA,fossil-fuel-operations,coal-mining,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:35.863138,
AIA,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.006922,
AIA,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.006913,
AIA,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.006938,
AIA,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.006946,
AIA,fossil-fuel-operations,coal-mining,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.006929,
AIA,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.145356,
AIA,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.145344,
AIA,fossil-fuel-operations,coal-mining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.145371,
