iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AFG,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,2983262.3881819174,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,2994914.835944222,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,103.17281400212494,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,477.236754,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,4309228.924954601,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,4357004.076860315,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,4374838.147447585,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,137.8453998746083,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AFG,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,388.233606,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,3507345.424917394,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,3546155.859160108,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,3560647.070272772,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,112.04462950290646,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,396.08051,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,3578136.119020781,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,3617734.042409769,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,3632519.089089784,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,114.31444814623714,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,411.29302,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,3718314.779935906,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,3759348.634453773,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,3774675.392928846,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,118.56084482169966,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,411.29302,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,3816214.644788515,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,3858328.883579751,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,3874059.18174206,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AFG,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,121.68244462478458,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:18.868229
AGO,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,1585.0452799999998,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,11460893.213786794,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,11495066.594203228,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,11524794.408297053,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,299.599803,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,1502.613534,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
AGO,transportation,road-transportation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,11405459.041618444,tonnes,annual,2023-10-06 14:56:33.428328,2023-11-20 21:34:17.644551
